id,user_id,culture_id,puntuacion,texto,created_at
1743,774,149,3,Aceptable. El patrimonio es bonito pero la visita es corta.,2026-05-23 19:07:00
1744,1036,149,5,Espectacular puesta en escena. Un orgullo cultural.,2026-03-07 21:13:00
1745,46,149,5,Espectacular puesta en escena. Un orgullo cultural.,2026-04-20 17:30:00
1746,1763,149,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-05-17 16:55:00
1747,802,149,5,Espectacular puesta en escena. Un orgullo cultural.,2026-03-12 15:45:00
1748,561,149,4,Sitio bonito con mucha historia local. Recomendado.,2026-04-27 11:24:00
1749,1356,149,5,Espectacular puesta en escena. Un orgullo cultural.,2026-04-21 12:48:00
1750,555,149,1,Un desastre absoluto. Instalaciones cerradas sin avisar y mala atención.,2026-05-05 21:02:00
1751,425,150,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-05-17 09:11:00
1752,1706,150,2,Poco cuidado y descuidado. Una pena ver este patrimonio así.,2026-04-18 14:13:00
1753,1959,150,4,Instalaciones cuidadas y explicaciones claras.,2026-04-05 19:33:00
1754,1246,150,4,Sitio bonito con mucha historia local. Recomendado.,2026-03-19 18:00:00
1755,855,150,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-03-27 09:32:00
1756,1405,150,3,"Está bien para verlo una vez, pero le falta renovación.",2026-04-05 19:05:00
1757,1434,150,3,Interesante pero la organización se queda algo justa.,2026-04-25 15:31:00
1758,1700,150,5,Espectacular puesta en escena. Un orgullo cultural.,2026-05-17 20:21:00
1759,1278,150,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-05-09 14:07:00
1760,1789,150,4,Sitio bonito con mucha historia local. Recomendado.,2026-05-22 10:51:00
1761,1591,150,4,Instalaciones cuidadas y explicaciones claras.,2026-03-28 14:33:00
1762,1901,150,4,Instalaciones cuidadas y explicaciones claras.,2026-03-08 09:40:00
1763,801,151,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-03-20 15:13:00
1764,1775,151,5,Espectacular puesta en escena. Un orgullo cultural.,2026-03-28 19:51:00
1765,178,151,3,Interesante pero la organización se queda algo justa.,2026-04-02 12:25:00
1766,95,151,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-05-19 18:21:00
1767,37,151,4,Sitio bonito con mucha historia local. Recomendado.,2026-05-28 18:00:00
1768,926,151,5,Espectacular puesta en escena. Un orgullo cultural.,2026-05-17 15:29:00
1769,890,151,4,Instalaciones cuidadas y explicaciones claras.,2026-05-23 18:35:00
1770,12,151,4,Instalaciones cuidadas y explicaciones claras.,2026-03-27 15:29:00
1771,291,151,5,Espectacular puesta en escena. Un orgullo cultural.,2026-04-27 21:13:00
1772,440,151,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-04-07 17:50:00
1773,1874,151,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-05-22 21:39:00
1774,397,152,5,Espectacular puesta en escena. Un orgullo cultural.,2026-05-01 17:20:00
1775,806,152,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-04-09 17:03:00
1776,156,152,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-04-20 10:59:00
1777,818,152,4,Sitio bonito con mucha historia local. Recomendado.,2026-04-07 17:55:00
1778,1064,152,3,Interesante pero la organización se queda algo justa.,2026-05-11 09:36:00
1779,1009,152,4,Sitio bonito con mucha historia local. Recomendado.,2026-03-01 18:08:00
1780,1570,152,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-05-12 15:56:00
1781,380,152,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-05-28 12:06:00
1782,1802,152,3,"Está bien para verlo una vez, pero le falta renovación.",2026-05-21 19:47:00
1783,1483,152,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-04-17 17:54:00
1784,237,152,2,Bastante aburrido y sin apenas carteles informativos.,2026-03-13 13:24:00
1785,615,152,5,Espectacular puesta en escena. Un orgullo cultural.,2026-05-10 12:49:00
1786,1577,152,4,Sitio bonito con mucha historia local. Recomendado.,2026-04-07 11:53:00
1787,1326,153,4,Sitio bonito con mucha historia local. Recomendado.,2026-03-20 11:13:00
1788,52,153,3,Aceptable. El patrimonio es bonito pero la visita es corta.,2026-05-02 18:07:00
1789,465,153,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-05-22 21:35:00
1790,1481,153,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-03-20 20:13:00
1791,1572,153,4,Instalaciones cuidadas y explicaciones claras.,2026-04-09 20:14:00
1792,823,153,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-04-25 13:26:00
1793,1295,153,5,Espectacular puesta en escena. Un orgullo cultural.,2026-03-20 21:06:00
1794,1694,153,5,Espectacular puesta en escena. Un orgullo cultural.,2026-03-08 13:13:00
1795,1329,153,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-05-22 11:13:00
1796,1400,153,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-05-04 16:11:00
1797,556,153,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-05-16 11:13:00
1798,1321,154,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-03-23 09:17:00
1799,1517,154,3,Interesante pero la organización se queda algo justa.,2026-05-18 21:24:00
1800,409,154,5,Espectacular puesta en escena. Un orgullo cultural.,2026-04-21 17:15:00
1801,1772,154,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-03-11 21:54:00
1802,1110,154,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-04-08 11:07:00
1803,1774,154,5,Espectacular puesta en escena. Un orgullo cultural.,2026-03-27 17:52:00
1804,1882,154,4,Sitio bonito con mucha historia local. Recomendado.,2026-04-28 21:14:00
1805,84,154,4,Sitio bonito con mucha historia local. Recomendado.,2026-04-27 14:37:00
1806,1748,154,5,Espectacular puesta en escena. Un orgullo cultural.,2026-04-18 13:20:00
1807,1342,154,4,Instalaciones cuidadas y explicaciones claras.,2026-03-17 20:54:00
1808,688,154,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-04-25 14:52:00
1809,891,154,5,Espectacular puesta en escena. Un orgullo cultural.,2026-03-25 17:17:00
1810,1025,154,2,Poco cuidado y descuidado. Una pena ver este patrimonio así.,2026-05-05 17:21:00
1811,658,155,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-04-20 11:50:00
1812,235,155,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-03-05 18:15:00
1813,825,155,5,Espectacular puesta en escena. Un orgullo cultural.,2026-03-13 14:10:00
1814,1998,155,3,"Está bien para verlo una vez, pero le falta renovación.",2026-05-05 17:14:00
1815,1114,155,2,Poco cuidado y descuidado. Una pena ver este patrimonio así.,2026-03-09 09:57:00
1816,1805,155,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-03-05 13:11:00
1817,1168,155,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-03-03 16:15:00
1818,569,155,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-05-10 15:54:00
1819,1575,155,1,Mal conservado y un abandono total. No perdáis el tiempo.,2026-03-28 09:23:00
1820,1452,155,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-05-24 15:00:00
1821,1715,155,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-03-14 21:43:00
1822,114,155,4,Instalaciones cuidadas y explicaciones claras.,2026-03-22 20:08:00
1823,1828,156,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-04-16 15:13:00
1824,1274,156,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-05-20 12:12:00
1825,376,156,4,Instalaciones cuidadas y explicaciones claras.,2026-05-10 17:50:00
1826,1183,156,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-03-19 17:48:00
1827,1136,156,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-03-01 15:49:00
1828,1670,156,4,Instalaciones cuidadas y explicaciones claras.,2026-04-11 14:39:00
1829,682,156,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-05-12 17:44:00
1830,1834,156,5,Espectacular puesta en escena. Un orgullo cultural.,2026-04-14 17:14:00
1831,438,156,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-03-12 15:47:00
1832,897,156,2,Poco cuidado y descuidado. Una pena ver este patrimonio así.,2026-05-25 13:05:00
1833,67,156,4,Instalaciones cuidadas y explicaciones claras.,2026-04-22 15:21:00
1834,1994,156,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-04-02 13:13:00
1835,660,157,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-05-16 20:42:00
1836,655,157,3,Aceptable. El patrimonio es bonito pero la visita es corta.,2026-04-13 16:34:00
1837,837,157,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-04-14 15:37:00
1838,801,157,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-04-06 10:59:00
1839,683,157,4,Sitio bonito con mucha historia local. Recomendado.,2026-04-08 13:10:00
1840,1086,157,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-04-03 11:04:00
1841,597,157,5,Espectacular puesta en escena. Un orgullo cultural.,2026-03-02 16:50:00
1842,1434,157,3,Interesante pero la organización se queda algo justa.,2026-05-14 11:36:00
1843,1094,157,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-04-23 21:24:00
1844,1906,157,4,Instalaciones cuidadas y explicaciones claras.,2026-04-27 18:22:00
1845,1802,157,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-03-27 17:29:00
1846,659,158,4,Instalaciones cuidadas y explicaciones claras.,2026-05-28 16:37:00
1847,939,158,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-05-18 10:48:00
1848,199,158,4,Instalaciones cuidadas y explicaciones claras.,2026-03-24 21:55:00
1849,1357,158,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-04-17 09:15:00
1850,1721,158,5,Espectacular puesta en escena. Un orgullo cultural.,2026-04-28 21:24:00
1851,218,158,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-05-10 14:16:00
1852,859,158,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-05-02 18:01:00
1853,589,158,5,Espectacular puesta en escena. Un orgullo cultural.,2026-05-05 11:59:00
1854,987,158,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-05-28 21:57:00
1855,648,158,5,Espectacular puesta en escena. Un orgullo cultural.,2026-04-08 12:35:00
1856,1520,158,1,Pésima gestión del espacio cultural. Una estafa.,2026-03-01 12:54:00
1857,433,159,4,Instalaciones cuidadas y explicaciones claras.,2026-05-20 15:01:00
1858,878,159,2,Poco cuidado y descuidado. Una pena ver este patrimonio así.,2026-03-28 09:29:00
1859,1759,159,4,Instalaciones cuidadas y explicaciones claras.,2026-04-23 12:39:00
1860,1180,159,3,Interesante pero la organización se queda algo justa.,2026-05-03 19:09:00
1861,612,159,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-03-15 19:08:00
1862,194,159,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-03-01 12:47:00
1863,1748,159,5,Espectacular puesta en escena. Un orgullo cultural.,2026-04-25 10:26:00
1864,1389,159,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-05-16 19:54:00
1865,27,159,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-04-25 11:18:00
1866,105,159,2,Poco cuidado y descuidado. Una pena ver este patrimonio así.,2026-04-27 14:40:00
1867,1444,160,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-03-16 12:23:00
1868,340,160,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-03-16 09:09:00
1869,1539,160,5,Espectacular puesta en escena. Un orgullo cultural.,2026-05-15 21:23:00
1870,350,160,3,Interesante pero la organización se queda algo justa.,2026-05-03 14:25:00
1871,487,160,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-04-27 09:03:00
1872,1204,160,4,Instalaciones cuidadas y explicaciones claras.,2026-05-04 12:40:00
1873,981,160,2,Bastante aburrido y sin apenas carteles informativos.,2026-03-06 13:15:00
1874,1132,160,4,Sitio bonito con mucha historia local. Recomendado.,2026-05-27 09:09:00
1875,721,160,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-05-05 11:56:00
1876,274,160,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-04-21 20:54:00
1877,766,160,4,Sitio bonito con mucha historia local. Recomendado.,2026-03-08 12:47:00
1878,795,160,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-04-02 19:31:00
1879,1017,161,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-03-01 20:10:00
1880,692,161,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-03-19 13:31:00
1881,644,161,3,Aceptable. El patrimonio es bonito pero la visita es corta.,2026-03-25 18:12:00
1882,1555,161,1,Pésima gestión del espacio cultural. Una estafa.,2026-03-15 19:53:00
1883,684,161,2,Bastante aburrido y sin apenas carteles informativos.,2026-04-19 21:39:00
1884,1798,161,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-04-12 09:53:00
1885,942,161,4,Instalaciones cuidadas y explicaciones claras.,2026-05-13 18:07:00
1886,1067,161,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-03-23 18:25:00
1887,1666,161,4,Instalaciones cuidadas y explicaciones claras.,2026-05-27 19:45:00
1888,1283,161,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-03-11 10:03:00
1889,1227,161,4,Sitio bonito con mucha historia local. Recomendado.,2026-04-20 10:49:00
1890,840,161,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-03-03 09:29:00
1891,266,161,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-03-22 20:20:00
1892,1998,162,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-03-21 19:42:00
1893,1017,162,5,Espectacular puesta en escena. Un orgullo cultural.,2026-03-11 11:55:00
1894,990,162,3,Interesante pero la organización se queda algo justa.,2026-05-16 12:55:00
1895,958,162,4,Instalaciones cuidadas y explicaciones claras.,2026-03-10 20:30:00
1896,859,162,5,Espectacular puesta en escena. Un orgullo cultural.,2026-05-24 20:15:00
1897,768,162,5,Espectacular puesta en escena. Un orgullo cultural.,2026-04-20 13:38:00
1898,1658,162,4,Instalaciones cuidadas y explicaciones claras.,2026-04-21 11:27:00
1899,1303,162,5,Espectacular puesta en escena. Un orgullo cultural.,2026-04-24 14:34:00
1900,1634,162,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-04-16 14:47:00
1901,1713,162,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-05-25 11:11:00
1902,465,162,4,Sitio bonito con mucha historia local. Recomendado.,2026-04-26 17:59:00
1903,682,162,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-05-28 13:07:00
1904,965,163,2,Poco cuidado y descuidado. Una pena ver este patrimonio así.,2026-03-28 12:36:00
1905,947,163,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-04-13 10:14:00
1906,1749,163,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-03-27 12:44:00
1907,700,163,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-05-02 20:41:00
1908,16,163,4,Instalaciones cuidadas y explicaciones claras.,2026-04-02 15:38:00
1909,1594,163,4,Instalaciones cuidadas y explicaciones claras.,2026-03-22 10:04:00
1910,1346,163,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-05-25 19:11:00
1911,1271,163,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-05-05 20:45:00
1912,145,163,5,Espectacular puesta en escena. Un orgullo cultural.,2026-05-25 15:58:00
1913,1297,163,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-05-15 12:17:00
1914,180,163,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-04-11 09:44:00
1915,1967,163,4,Instalaciones cuidadas y explicaciones claras.,2026-03-20 14:49:00
1916,1486,163,5,Imprescindible. Una joya de nuestro patrimonio muy bien conservada.,2026-05-22 15:29:00
1917,747,164,5,Espectacular puesta en escena. Un orgullo cultural.,2026-05-03 21:46:00
1918,398,164,3,"Está bien para verlo una vez, pero le falta renovación.",2026-04-11 19:46:00
1919,532,164,3,Aceptable. El patrimonio es bonito pero la visita es corta.,2026-03-21 18:05:00
1920,405,164,3,Aceptable. El patrimonio es bonito pero la visita es corta.,2026-05-01 11:25:00
1921,1922,164,3,Interesante pero la organización se queda algo justa.,2026-03-08 18:37:00
1922,1754,164,3,Interesante pero la organización se queda algo justa.,2026-03-21 19:20:00
1923,381,164,3,"Está bien para verlo una vez, pero le falta renovación.",2026-04-08 21:57:00
1924,1992,164,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-05-17 14:03:00
1925,303,164,4,Muy interesante y bien organizado. Vale la pena la entrada.,2026-05-04 09:21:00
1926,1449,164,5,"Una experiencia magnífica, muy didáctica e interesante.",2026-04-22 11:48:00
1927,1040,164,5,Espectacular puesta en escena. Un orgullo cultural.,2026-04-21 12:29:00
1928,1658,164,4,Instalaciones cuidadas y explicaciones claras.,2026-04-12 12:27:00
1929,1250,165,5,Espectacular puesta en escena. Un orgullo cultural.,2026-05-24 15:40:00
